product_id,category,product_title,brand,model,features,price,rating,review_count,image_url,is_accessory,combined_features
B09D59KFMY,Basic Cases,"OtterBox iPhone 13 Mini & iPhone 12 Mini Commuter Series Case - Rock Skip Way, Slim & Tough, Pocket-Friendly, with Port Protection",OtterBox,iPhone 12 Mini,"['Compatible with iPhone 13 mini & iPhone 12 mini', 'Rugged Multi-Layer Defense: Featuring dual-layer construction with a rigid shell and internal rubber layer, our case exceeds 3X military drop standards (MIL-STD-810G 516.6), crafted from over 35% recycled plastic for eco-conscious resilience.', ""Secure Grip, Streamlined Protection: Rely on the OtterBox legacy with Commuter Seriesâ€”total protection with rubber-gripped edges for a secure hold. It's a slim, easy-to-install case providing durable quality and a precise fit for hassle-free defense"", 'Wireless Charging Compatible: Its slim profile is pocket-friendly, offering protection and ease for your on-the-go lifestyle', ""Trusted OtterBox Quality: With OtterBox, you're not just buying a case; you're investing in peace of mind. Our limited lifetime warranty covers material and workmanship defects, guaranteeing quality and exceptional customer service.""]",2530.54,4.7,1777,https://m.media-amazon.com/images/I/61QrH8plVvL.__AC_SX300_SY300_QL70_ML2_.jpg,True,"Basic Cases OtterBox iPhone 12 Mini ['Compatible with iPhone 13 mini & iPhone 12 mini', 'Rugged Multi-Layer Defense: Featuring dual-layer construction with a rigid shell and internal rubber layer, our case exceeds 3X military drop standards (MIL-STD-810G 516.6), crafted from over 35% recycled plastic for eco-conscious resilience.', ""Secure Grip, Streamlined Protection: Rely on the OtterBox legacy with Commuter Seriesâ€”total protection with rubber-gripped edges for a secure hold. It's a slim, easy-to-install case providing durable quality and a precise fit for hassle-free defense"", 'Wireless Charging Compatible: Its slim profile is pocket-friendly, offering protection and ease for your on-the-go lifestyle', ""Trusted OtterBox Quality: With OtterBox, you're not just buying a case; you're investing in peace of mind. Our limited lifetime warranty covers material and workmanship defects, guaranteeing quality and exceptional customer service.""]"
B09FFXK6PZ,Basic Cases,"Incipio Slim Series Smartphone Case for 6.7-Inch iPhone 13 Pro Max, Rose Pink/Clear",Incipio,iPhone 13 Pro Max & iPhone 12 Pro Max,"['Compatible with iPhone 13 Pro Max', '14 Ft. Drop protection', 'Impact Strut protection tech reduces impact force', 'Raised-edge bezel protects screen']",436.3,5.0,5,https://m.media-amazon.com/images/I/41MRBaXLuJL.__AC_SX300_SY300_QL70_ML2_.jpg,True,"Basic Cases Incipio iPhone 13 Pro Max & iPhone 12 Pro Max ['Compatible with iPhone 13 Pro Max', '14 Ft. Drop protection', 'Impact Strut protection tech reduces impact force', 'Raised-edge bezel protects screen']"
B0CGCMJZLL,Basic Cases,"OtterBox iPhone 15 Pro (Only) Defender Series XT Clear Case - Dark Side (Black/Clear), Screenless, Rugged, Snaps to MagSafe, Lanyard Attachment",OtterBox,iPhone 15 Pro,"[""Perfect Fit for iPhone 15 Pro: Precision-engineered exclusively for the iPhone 15 Pro, this OtterBox case offers a flawless fit. It not only preserves your phone's sleek design but also ensures unparalleled protection against everyday hazards"", ""Superior Drop Protection: Rigorously tested, this case surpasses military standards (MIL-STD-810G 516.6), enduring 5X more drops. Rest assured, your iPhone is safeguarded in the most unexpected situations with OtterBox's commitment to superior protection"", 'Slim Yet Tough: Experience the perfect balance with a slim profile that comfortably fits in your pocket, coupled with the strength of OtterBox. Made with 50% recycled plastic, this case stands for both eco-conscious durability and uncompromised toughness', 'MagSafe & Wireless Charging Compatible: Ingeniously designed for modern convenience, this case fully supports wireless and MagSafe charging. Its magnet-free design ensures seamless compatibility, keeping your iPhone 15 Pro ready for use at all times', ""Trusted OtterBox Quality: With OtterBox, you're not just buying a case; you're investing in peace of mind""]",4188.48,4.5,328,https://m.media-amazon.com/images/I/61xjIvRsR8L.__AC_SX300_SY300_QL70_ML2_.jpg,True,"Basic Cases OtterBox iPhone 15 Pro [""Perfect Fit for iPhone 15 Pro: Precision-engineered exclusively for the iPhone 15 Pro, this OtterBox case offers a flawless fit. It not only preserves your phone's sleek design but also ensures unparalleled protection against everyday hazards"", ""Superior Drop Protection: Rigorously tested, this case surpasses military standards (MIL-STD-810G 516.6), enduring 5X more drops. Rest assured, your iPhone is safeguarded in the most unexpected situations with OtterBox's commitment to superior protection"", 'Slim Yet Tough: Experience the perfect balance with a slim profile that comfortably fits in your pocket, coupled with the strength of OtterBox. Made with 50% recycled plastic, this case stands for both eco-conscious durability and uncompromised toughness', 'MagSafe & Wireless Charging Compatible: Ingeniously designed for modern convenience, this case fully supports wireless and MagSafe charging. Its magnet-free design ensures seamless compatibility, keeping your iPhone 15 Pro ready for use at all times', ""Trusted OtterBox Quality: With OtterBox, you're not just buying a case; you're investing in peace of mind""]"
B0CDQ4Z6JB,Basic Cases,CASETiFY Pebbled Case for iPhone 15 Pro [Textured / 4.9ft Drop Protection/Compatible with Magsafe] - Greige,CASETiFY,iPhone 15 Pro,"['Compatible with iPhone 15 Pro Only (6.1"" Screen Size)', 'Fiber suede inner lining', '4.9ft drop protection', 'Raised bezel for screen protection', 'Wireless charging and Magsafe compatible']",2792.32,4.1,55,https://m.media-amazon.com/images/I/61E+ytrYZ1L._AC_SY300_SX300_.jpg,True,"Basic Cases CASETiFY iPhone 15 Pro ['Compatible with iPhone 15 Pro Only (6.1"" Screen Size)', 'Fiber suede inner lining', '4.9ft drop protection', 'Raised bezel for screen protection', 'Wireless charging and Magsafe compatible']"
B0DXV8FJNG,Basic Cases,URBAN ARMOR GEAR UAG Designed for iPhone 16e Monarch Pro MagSafe Compatible Case - Bundle with Glass Shield Screen Protector (Titanium),Visit the URBAN ARMOR GEAR Store,Not Avaiable,"['[Bundle] (1) UAG iPhone 16e Monarch Pro Case Titanium & (1) UAG Glass Shield Screen Protector Clear', ""[Case] Our case is handcrafted with premium materials featuring a feather-light construction with 5 layers of protection starring UAG's signature armor frame, shock-resistant core, layered with carbon fiber/top-grain leather, a polycarbonate shear plate, alloy metal hardware, and impact-resistant rubber surround."", '[Case] PC + TPU Chassis (TPU frame, PC backplate). Sculpted corners for reinforced drop protection and hex pattern for increased shock absorption. 25 ft. Drop Protection (7.6 meters). Meets 5X Military drop-test standards (MIL STD 810G 516.6).', '[Screen Protector] UAG screen protector Glass Shield is made of double-strengthened tempered glass that passes steel ball drop height up to 6 ft. (1.8 m). Reinforced edges help prevent chips and cracks, and stop cracks from spreading. Protect your screen from scratches and abrasions even in the most demanding environments.', '[Screen Protector] Apply the glass screen protector quickly and easily at home with our included applicator and cleaning kit.']",1483.42,4.33540856,0,https://m.media-amazon.com/images/I/71cah+rO8bL._AC_SY300_SX300_.jpg,True,"Basic Cases Visit the URBAN ARMOR GEAR Store Not Avaiable ['[Bundle] (1) UAG iPhone 16e Monarch Pro Case Titanium & (1) UAG Glass Shield Screen Protector Clear', ""[Case] Our case is handcrafted with premium materials featuring a feather-light construction with 5 layers of protection starring UAG's signature armor frame, shock-resistant core, layered with carbon fiber/top-grain leather, a polycarbonate shear plate, alloy metal hardware, and impact-resistant rubber surround."", '[Case] PC + TPU Chassis (TPU frame, PC backplate). Sculpted corners for reinforced drop protection and hex pattern for increased shock absorption. 25 ft. Drop Protection (7.6 meters). Meets 5X Military drop-test standards (MIL STD 810G 516.6).', '[Screen Protector] UAG screen protector Glass Shield is made of double-strengthened tempered glass that passes steel ball drop height up to 6 ft. (1.8 m). Reinforced edges help prevent chips and cracks, and stop cracks from spreading. Protect your screen from scratches and abrasions even in the most demanding environments.', '[Screen Protector] Apply the glass screen protector quickly and easily at home with our included applicator and cleaning kit.']"
B0DGYPTT1Y,Basic Cases,"OtterBox Symmetry Series Case for MagSafe for iPhone 14 Pro, Hidden Garden Multicolor",OtterBox,iPhone 14 Pro,Not Avaiable,1657.94,5.0,4,https://m.media-amazon.com/images/I/51qW19QiqrL.__AC_SX300_SY300_QL70_ML2_.jpg,True,Basic Cases OtterBox iPhone 14 Pro Not Avaiable
B084XBF1N8,Basic Cases,Native Union] CLIC Canvas Case Smartphone Case Compatible with iPhone 11 Pro - Premium Woven Cover Rose,Native Union,iPhone 11 Pro,Not Avaiable,3752.18,5.0,1,https://m.media-amazon.com/images/I/81VZq-W-FZL.__AC_SX300_SY300_QL70_ML2_.jpg,True,Basic Cases Native Union iPhone 11 Pro Not Avaiable
B0977DCW21,Basic Cases,"Swarovski High Smartphone case, iPhone 12/12 Pro, Blue",Swarovski,iPhone 12,"['Height: 3/8 inches;Width: 5 7/8 inches;Depth: 2 7/8 inches', 'Ready, set, glow. This fully crystallized phone case shines in light blue tones.', 'Fitted with an integrated bumper for added protection, it is compatible with the iPhone 12/12 Pro and official Apple chargers.', 'iPhone is a trademark of Apple Inc.', 'Apple is a trademark of Apple Inc.']",3752.18,5.0,3,https://m.media-amazon.com/images/I/81vEOeYy0zL.__AC_SX300_SY300_QL70_ML2_.jpg,True,"Basic Cases Swarovski iPhone 12 ['Height: 3/8 inches;Width: 5 7/8 inches;Depth: 2 7/8 inches', 'Ready, set, glow. This fully crystallized phone case shines in light blue tones.', 'Fitted with an integrated bumper for added protection, it is compatible with the iPhone 12/12 Pro and official Apple chargers.', 'iPhone is a trademark of Apple Inc.', 'Apple is a trademark of Apple Inc.']"
B00Z7S4QRI,Basic Cases,OTTERBOX Defender Series Case for iPhone SE (2nd Gen - 2020) & iPhone 8/7 (NOT Plus) - Retail Packaging - Black,OtterBox,iPhone SE (2nd Gen - 2020) & iPhone 8/7 (NOT PLUS) *PLEASE READ KEY BULLETS BELOW*,"['iPhone SE (2nd Gen - 2020) & iPhone 8/7 (NOT PLUS) *PLEASE READ KEY BULLETS BELOW*', 'Robust, 3-layer protective case, with a built-in screen protector, withstands scratches, drops, bumps and shock', 'Belt-clip holster included that doubles as a kickstand for hands-free media viewing', 'Port covers keep out dust and debris', 'Includes OtterBox limited lifetime warranty (see website for details)']",2268.76,4.7,1515,https://m.media-amazon.com/images/I/71iFeP6esWL.__AC_SX300_SY300_QL70_ML2_.jpg,True,"Basic Cases OtterBox iPhone SE (2nd Gen - 2020) & iPhone 8/7 (NOT PLUS) *PLEASE READ KEY BULLETS BELOW* ['iPhone SE (2nd Gen - 2020) & iPhone 8/7 (NOT PLUS) *PLEASE READ KEY BULLETS BELOW*', 'Robust, 3-layer protective case, with a built-in screen protector, withstands scratches, drops, bumps and shock', 'Belt-clip holster included that doubles as a kickstand for hands-free media viewing', 'Port covers keep out dust and debris', 'Includes OtterBox limited lifetime warranty (see website for details)']"
B07FKHCGDB,Basic Cases,"adidas iPhone X/Xs Black/White Originals Molded Phone Case, iPhone adidas Case, Drop-Resistant adidas Phone Case",ADIDAS,Iphone x/xs,"['ADIDAS FOR iPHONE & ANDROID: Take the 3 stripes with you wherever you go with this leather-style adidas Originals smartphone case. It has a flexible cradle with the iconic gazelle-style 3 stripes and a debossed trefoil logo.', 'ULTIMATE PROTECTION: Take protection to the next level with this phone case from adidas. The raised edges help protect your phone screen from scratches and drops. Plus, it has an edge slit that allows for a wristband attachment, offering even more security.', 'GREAT DESIGN: This phone cover has raised edges and easy access to buttons and connectors. It also features a bezel around the camera hole to prevent flash distortion, allowing you to take the perfect picture every time.', 'SUPER-DURABLE MATERIALS: This adidas Originals phone case is designed with sturdy and robust materials. It comes with a leather-like back and thermoplastic polyurethane (TPU) edges, making it drop- and scratch-resistant.', 'PHONE CASES: Our phone cases and accessories are compatible with many devices. We offer sizes and styles that are compatible with Apple iPhone X/Xs; iPhone XR; iPhone 6/6s/7/8/SE/2G; iPhone 11/11 Pro/11 Pro Max; iPhone 12/12 Pro/12 Pro Max; and iPhone 13/13 Pro/13 mini.']",610.82,4.4,440,https://m.media-amazon.com/images/I/8119MuLMrWS.__AC_SX300_SY300_QL70_ML2_.jpg,True,"Basic Cases ADIDAS Iphone x/xs ['ADIDAS FOR iPHONE & ANDROID: Take the 3 stripes with you wherever you go with this leather-style adidas Originals smartphone case. It has a flexible cradle with the iconic gazelle-style 3 stripes and a debossed trefoil logo.', 'ULTIMATE PROTECTION: Take protection to the next level with this phone case from adidas. The raised edges help protect your phone screen from scratches and drops. Plus, it has an edge slit that allows for a wristband attachment, offering even more security.', 'GREAT DESIGN: This phone cover has raised edges and easy access to buttons and connectors. It also features a bezel around the camera hole to prevent flash distortion, allowing you to take the perfect picture every time.', 'SUPER-DURABLE MATERIALS: This adidas Originals phone case is designed with sturdy and robust materials. It comes with a leather-like back and thermoplastic polyurethane (TPU) edges, making it drop- and scratch-resistant.', 'PHONE CASES: Our phone cases and accessories are compatible with many devices. We offer sizes and styles that are compatible with Apple iPhone X/Xs; iPhone XR; iPhone 6/6s/7/8/SE/2G; iPhone 11/11 Pro/11 Pro Max; iPhone 12/12 Pro/12 Pro Max; and iPhone 13/13 Pro/13 mini.']"
